connector_id,connector_name,platform,keyword,pull_time,video_id,video_title,comment_id,comment_author,comment_text,comment_like_count,comment_published_at,comment_updated_at,comment_url
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgxzbiSW-5pdo9_VCVB4AaABAg,@kapildeomahto9159,Based kolkata league se khelega,2,2026-06-02T04:18:39Z,2026-06-02T04:18:39Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgxzbiSW-5pdo9_VCVB4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgxyAk4F3dh6Y0GhjHZ4AaABAg,@TewariBading,Dada Main to bahut khush hua Tata motors mein ful support,1,2026-06-02T04:04:09Z,2026-06-02T04:04:09Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgxyAk4F3dh6Y0GhjHZ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgwglUn9ipjZlALxJQV4AaABAg,@lakhansoren964,Baset Hansda Miss krenge star Diffender,2,2026-06-02T03:48:07Z,2026-06-02T03:48:07Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgwglUn9ipjZlALxJQV4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgwmiAtSb2HGBUbc7lF4AaABAg,@SudamHembramOfficial123,Ranjit Mardi Best captain ship ❤❤🎉🎉🎉😊😊😊,2,2026-06-02T03:14:01Z,2026-06-02T03:14:01Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgwmiAtSb2HGBUbc7lF4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgxtRm7vaefSqMAXz3l4AaABAg,@SudamHembramOfficial123,Baset kolkata league khel Raha hai ❤🎉😊,0,2026-06-02T03:12:16Z,2026-06-02T03:12:16Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgxtRm7vaefSqMAXz3l4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,UgxqdxfEfboQicONDmF4AaABAg,@djalexxhazaribagh1594k,Birsha tudu ko q nhi liya,0,2026-06-02T03:09:14Z,2026-06-02T03:09:14Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=UgxqdxfEfboQicONDmF4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,34rxIz8Bfsk,Tata Motors Team Full Squad 2026 !!,Ugz37JCJwoxPlChFoY54AaABAg,@ManojKumar-sx7bi,Baset kolkata se kel raha hai abhi,1,2026-06-02T03:07:23Z,2026-06-02T03:07:23Z,https://www.youtube.com/watch?v=34rxIz8Bfsk&lc=Ugz37JCJwoxPlChFoY54AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,Ugxj7qNuG3zqPr8CWgJ4AaABAg,@rearviewreviews,"Hello Guys, I had spend lot of time and effort’s physically and financially to create this video. Your one LIKE and SUBSCRIBE will mean a lot and possible please share the video. THANK YOU! in advance☺",32,2025-08-21T16:32:28Z,2025-08-21T16:32:28Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=Ugxj7qNuG3zqPr8CWgJ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,Ugzb-53wKTfZ6RskxJ94AaABAg,@subithbabu3986,shit cars,0,2026-05-27T15:03:50Z,2026-05-27T15:03:50Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=Ugzb-53wKTfZ6RskxJ94AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,UgzKn5_PttKbkCQLWP14AaABAg,@manojdhoot4281,Indigo Marina भूल गए 😂😂😂,1,2026-05-22T09:45:17Z,2026-05-22T09:45:17Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=UgzKn5_PttKbkCQLWP14AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,Ugz8PRCz8ohTgvUPuEt4AaABAg,@SatyajitBehera-uu3io,Salute hai tata ko,0,2026-05-21T11:22:05Z,2026-05-21T11:22:05Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=Ugz8PRCz8ohTgvUPuEt4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,UgxuZ8kAcTphauIwOfh4AaABAg,@jkezhil,Indica 🗿,0,2026-05-07T15:48:48Z,2026-05-07T15:48:48Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=UgxuZ8kAcTphauIwOfh4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,UgwuExpv_Z8gCMrpOmx4AaABAg,@galabsarfraj8851,Harrier lover's ❤❤❤❤,0,2026-05-04T02:53:41Z,2026-05-04T02:53:41Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=UgwuExpv_Z8gCMrpOmx4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,UgyzvojENUlwl_0LeAJ4AaABAg,@ponnasuresh,What about sierra,0,2026-05-01T01:46:56Z,2026-05-01T01:46:56Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=UgyzvojENUlwl_0LeAJ4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,UgwTNbR3H7-TBHHWjkl4AaABAg,@malisaini-q6h,22-10-2001,0,2026-04-30T11:19:31Z,2026-04-30T11:19:31Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=UgwTNbR3H7-TBHHWjkl4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,Ugyj7IKD6TT7fhvwNAN4AaABAg,@krishnakumarsudhakaran9510,Hate Tata as their  jihadi  promotions.😮,0,2026-04-19T01:32:16Z,2026-04-19T01:32:16Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=Ugyj7IKD6TT7fhvwNAN4AaABAg
4,Check,youtube,Tata Motors,2026-06-02 13:17:36.914416,fC0fqpjA-Xg,Tata Motors Car Transformation | 1991 to 2025 in 5 Minutes @tatamotorscars,UgwsLG1MCPqDzPFqR-p4AaABAg,@ChillinZombieDude,All over 9.8 on ten,0,2026-03-21T10:16:12Z,2026-03-21T10:16:12Z,https://www.youtube.com/watch?v=fC0fqpjA-Xg&lc=UgwsLG1MCPqDzPFqR-p4AaABAg
